id	event	title	url	begin	end	duration	day	location	track	format	level	lang	speakers	last_modified
rp14-session-2773	rp14	Die digitale Agenda	https://14.re-publica.de/session/digitale-agenda	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 2	politics-society	talk	beginner	de	Volker Tripp, Brigitte  Zypries	1399769406.563
rp14-session-2774	rp14	YouTube and the new News	https://14.re-publica.de/session/youtube-and-new-news	Wed May 07 2014 16:30:00 GMT+0200 (CEST)	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage 2	media	discussion	beginner	de	Markus Hündgen, Christoph Krachten, Johnny Haeusler	1399769406.563
rp14-session-2776	rp14	Reframing the chaos: creating a social innovation ecosystem within Venezuela’s unrest	https://14.re-publica.de/session/reframing-chaos-creating-social-innovation-ecosystem-within-venezuelas-unrest	Thu May 08 2014 16:45:00 GMT+0200 (CEST)	Thu May 08 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	business-innovation	talk	intermediate	en	Claudia Valladares	1399769406.563
rp14-session-2777	rp14	Re:framing Learning	https://14.re-publica.de/session/reframing-learning	Wed May 07 2014 18:00:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 3	research-education	talk	intermediate	en	Donald Clark	1399769406.563
rp14-session-2778	rp14	Das Manifest: Sie nannten es arbeiten – für uns ist es unser Leben #einfachmachen	https://14.re-publica.de/session/manifest-ihr-nennt-es-arbeit-wir-nennen-es-unser-leben-einfachmachen-0	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage E	business-innovation	talk	beginner	de	Markus Herrmann, Jennifer Beecher, Sebastian  Muschter, Ninia Binias, Thorsten  Hübschen, Richard Gutjahr	1399769406.563
rp14-session-2781	rp14	Digital Media Women Lightning Talks	https://14.re-publica.de/session/digital-media-women-lightning-talks	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage 4	culture	talk	beginner	de	Val Racheeva, Franziska Nylen, Susann Hoffmann, Nora-Vanessa Wohlert, Tina Meier, Conni Biesalski, Sarah Pust	1400133006.371
rp14-session-2782	rp14	Diving into your own impact: case study from Impact Hub Network	https://14.re-publica.de/session/diving-your-own-impact-case-study-impact-hub-network	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-06	GIG lounge	business-innovation	talk	intermediate	en	Alyona Asyamova	1399769406.563
rp14-session-2783	rp14	For Five Eyes Only	https://14.re-publica.de/session/five-eyes-only	Wed May 07 2014 19:15:00 GMT+0200 (CEST)	Wed May 07 2014 19:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage 4	politics-society	talk	beginner	en	Priya Basil	1399769406.563
rp14-session-2784	rp14	Pessimism is the new Optimism	https://14.re-publica.de/session/pessimism-new-optimism	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage 6	politics-society	talk	beginner	en	Priya Basil	1399769406.563
rp14-session-2788	rp14	Welcome GIG	https://14.re-publica.de/session/welcome-gig	Tue May 06 2014 11:00:00 GMT+0200 (CEST)	Tue May 06 2014 11:15:00 GMT+0200 (CEST)	900	2014-05-06	stage 2	business-innovation	talk	beginner	de	Gerd Müller	1399769406.563
rp14-session-2789	rp14	What the heck is Science Hack Day?	https://14.re-publica.de/session/what-heck-science-hack-day	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage A	science-technology	talk	beginner	en	Ramin Soleymani, Lucy Patterson	1399769406.563
rp14-session-2790	rp14	Redesigning News, Deeply	https://14.re-publica.de/session/redesigning-news-deeply	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	media	talk	beginner	en	Lara Setrakian 	1399769406.563
rp14-session-2792	rp14	Science Fiction: Warum haben es einige Phantasien ins Leben geschafft, andere nicht? Was kommt?	https://14.re-publica.de/session/science-fiction-warum-haben-es-einige-phantasien-ins-leben-geschafft-andere-nicht-was-kommt	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage J	culture	workshop	beginner	de	Raúl Aguayo-Krauthausen, Thorsten  Hübschen	1399769406.563
rp14-session-2794	rp14	re:learn konkret: Geschichten aus der Praxis und für die Praxis	https://14.re-publica.de/session/relearn-konkret-geschichten-praxis-und-fuer-praxis	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage A	research-education	talk	beginner	de	Stefan Aufenanger, Tabea Siebertz, Jan Boelmann, Guido Brombach, Ulrich Tausend	1399769406.563
rp14-session-2795	rp14	AfricaHacktrip - Tales from the Road	https://14.re-publica.de/session/africahacktrip-tales-road	Tue May 06 2014 17:30:00 GMT+0200 (CEST)	Tue May 06 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-06	GIG lounge	business-innovation	discussion	beginner	en	Gregor Martynus, Victoria Wenzelmann, Martha Chumo	1399769406.563
rp14-session-2796	rp14	Put Down That Phone And Talk To Me: Mixing Mobile Phones and Relationships	https://14.re-publica.de/session/put-down-phone-and-talk-me-mixing-mobile-phones-and-relationships	Thu May 08 2014 10:30:00 GMT+0200 (CEST)	Thu May 08 2014 11:00:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	politics-society	talk	beginner	en	Kate Miltner	1399769406.563
rp14-session-2798	rp14	How useless projects contribute to exits of $120 Million	https://14.re-publica.de/session/how-useless-projects-contribute-exits-120-million	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage J	business-innovation	talk	beginner	en	Gilli Cegla	1399769406.563
rp14-session-2799	rp14	FounderBus Africa - Reflections on the first Tour and Planning the next Trips	https://14.re-publica.de/session/founderbus-africa-reflections-first-tour-and-planning-next-trips	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-07	GIG lounge	business-innovation	discussion	beginner	en	Francis Chiwunda, Fabian-Carlos Guhl	1399769406.563
rp14-session-280	rp14	Wo das Internet lebt	https://14.re-publica.de/session/wo-internet-lebt	Thu May 08 2014 13:00:00 GMT+0200 (CEST)	Thu May 08 2014 13:30:00 GMT+0200 (CEST)	1800	2014-05-08	stage 2	science-technology	talk	beginner	de	Moritz Metz	1399769406.563
rp14-session-2803	rp14	Mobile Klangwelten – The Acoustic Way of Mobility	https://14.re-publica.de/session/mobile-klangwelten-acoustic-way-mobility	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage 5	culture	action	beginner	de	DJFriction  , Baso  , Dr. Marcus Hofmann	1399769406.563
rp14-session-2819	rp14	 YOGYA2015 Summit of Critical Making @HONF	https://14.re-publica.de/session/yogya2015-summit-critical-making-honf	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-07	GIG lounge	business-innovation	discussion	beginner	en	Stephen Kovats, Irene Agrivina	1399769406.563
rp14-session-2821	rp14	Buchvorstellung: Überwachtes Netz	https://14.re-publica.de/session/buchvorstellung-ueberwachtes-netz	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-06	newthinking	politics-society	discussion	beginner	de	Jörg Dörnemann, Andre Meister	1399769406.563
rp14-session-2822	rp14	#DefyHateNow  - Mobilising Action Against Violence in South Sudan	https://14.re-publica.de/session/defyhatenow-mobilising-action-against-violence-south-sudan	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	1800	2014-05-07	GIG lounge	business-innovation	talk	beginner	en	Stephen Kovats	1399769406.563
rp14-session-2829	rp14	Medienportal@mabb – Praxis I	https://14.re-publica.de/session/medienportalmabb-praxis-i	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-07	MIZ	media	workshop	beginner	de	Kristian  Müller, Petros  Theocharous	1399769406.563
rp14-session-2830	rp14	Medienportal@mabb – Praxis II	https://14.re-publica.de/session/medienportalmabb-praxis-ii	Thu May 08 2014 11:15:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-08	MIZ	media	workshop	beginner	de	Petros  Theocharous, Kristian  Müller	1399769406.563
rp14-session-2831	rp14	Open Mike @ MIZ_innovationspace	https://14.re-publica.de/session/open-mike-mizinnovationspace-0	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-07	MIZ	media	discussion	beginner	de	Nicola Pinder, AC  Coppens	1399769406.563
rp14-session-2832	rp14	Open Mike @ MIZ_innovationspace	https://14.re-publica.de/session/open-mike-mizinnovationspace-1	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-08	MIZ	media	discussion	beginner	de	AC  Coppens, Nicola Pinder	1399769406.563
rp14-session-2834	rp14	ATEM – Schöpferische Zerstörung am MIZ_innovationspace	https://14.re-publica.de/session/atem-schoepferische-zerstoerung-am-mizinnovationspace	Tue May 06 2014 10:00:00 GMT+0200 (CEST)	Tue May 06 2014 12:00:00 GMT+0200 (CEST)	7200	2014-05-06	MIZ	media	action	beginner	de	Il-Jin Atem Choi	1399769406.563
rp14-session-2837	rp14	From Nose To Tail – Einführung	https://14.re-publica.de/session/nose-tail-einfuehrung	Thu May 08 2014 10:00:00 GMT+0200 (CEST)	Thu May 08 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-08	backyard	politics-society	workshop	beginner	de	Christoph  Wiesner, Isabell-Christina Zernitz-Wiesner	1399769406.563
rp14-session-2838	rp14	From Nose To Tail – Teil 2 – Die halbe Sau	https://14.re-publica.de/session/nose-tail-teil-2-halbe-sau	Thu May 08 2014 10:30:00 GMT+0200 (CEST)	Thu May 08 2014 12:00:00 GMT+0200 (CEST)	5400	2014-05-08	backyard	politics-society	workshop	beginner	de	Christoph  Wiesner, Isabell-Christina Zernitz-Wiesner	1399769406.563
rp14-session-2839	rp14	From Nose To Tail – Teil 4 – Im innersten der Sau, die Innereien. 	https://14.re-publica.de/session/nose-tail-teil-4-im-innersten-sau-innereien	Thu May 08 2014 14:30:00 GMT+0200 (CEST)	Thu May 08 2014 15:30:00 GMT+0200 (CEST)	3600	2014-05-08	backyard	politics-society	workshop	beginner	de	Isabell-Christina Zernitz-Wiesner, Christoph  Wiesner	1399769406.563
rp14-session-284	rp14	Six degrees of Wikipedia	https://14.re-publica.de/session/six-degrees-wikipedia	Wed May 07 2014 20:00:00 GMT+0200 (CEST)	Wed May 07 2014 21:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage 6	culture	action	beginner	de	Julian Finn, Sebastian Vollnhals	1399769406.563
rp14-session-2840	rp14	From Nose To Tail – Teil 3 – die Fleischbar	https://14.re-publica.de/session/nose-tail-teil-3-fleischbar	Thu May 08 2014 12:30:00 GMT+0200 (CEST)	Thu May 08 2014 14:00:00 GMT+0200 (CEST)	5400	2014-05-08	backyard	politics-society	workshop	beginner	de	Christoph  Wiesner, Isabell-Christina Zernitz-Wiesner	1399769406.563
rp14-session-2843	rp14	From Nose To Tail – Teil 5 – Es geht um die Bratwurst	https://14.re-publica.de/session/nose-tail-teil-5-es-geht-um-bratwurst	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	Thu May 08 2014 18:00:00 GMT+0200 (CEST)	7200	2014-05-08	backyard	science-technology	workshop	beginner	de	Christoph  Wiesner, Isabell-Christina Zernitz-Wiesner	1399769406.563
rp14-session-2847	rp14	Knowing Your Place	https://14.re-publica.de/session/knowing-your-place	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	GIG makerspace	business-innovation	workshop	beginner	en	Bilal Ghalib, Dawn Danby	1399769406.563
rp14-session-2850	rp14	Launch: ( OFFTIME ) Preview @ RE/CONNECT SPACE	https://14.re-publica.de/session/launch-offtime-preview-reconnect-space	Tue May 06 2014 17:00:00 GMT+0200 (CEST)	Tue May 06 2014 17:30:00 GMT+0200 (CEST)	1800	2014-05-06	re/connect	science-technology	discussion	intermediate	de	Tim Ende-Styra, Alexander  Steinhart, Prof. Dr. Annekatrin  Hoppe	1399769406.563
rp14-session-2851	rp14	RE/CONNECT SPACE – Tuesday Morning	https://14.re-publica.de/session/reconnect-space-tuesday-morning	Tue May 06 2014 10:00:00 GMT+0200 (CEST)	Tue May 06 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-06	re/connect	culture	action	beginner	de		1399769406.563
rp14-session-2852	rp14	RE/CONNECT SPACE – Tuesday Afternoon	https://14.re-publica.de/session/reconnect-space-tuesday-afternoon	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-06	re/connect	culture	action	intermediate	de		1399769406.563
rp14-session-2853	rp14	RE/CONNECT SPACE – Wednesday Morning	https://14.re-publica.de/session/reconnect-space-wednesday-morning	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 10:30:00 GMT+0200 (CEST)	1800	2014-05-07	re/connect	culture	action	advanced	de		1399769406.563
rp14-session-2854	rp14	RE/CONNECT SPACE – Wednesday Afternoon	https://14.re-publica.de/session/reconnect-space-wednesday-afternoon	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-07	re/connect	culture	action	beginner	en		1399769406.563
rp14-session-2860	rp14	The importance of innovation hubs in post-conflict developing economies	https://14.re-publica.de/session/importance-innovation-hubs-post-conflict-developing-economies	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-07	GIG lounge	business-innovation	talk	beginner	en	Claude  Migisha Kalisa	1399769406.563
rp14-session-2861	rp14	How to pitch in 1 minute, 300 seconds or 15 minutes	https://14.re-publica.de/session/how-pitch-1-minute-300-seconds-or-15-minutes	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:30:00 GMT+0200 (CEST)	1800	2014-05-08	newthinking	business-innovation	workshop	beginner	en	Arend-Jan Majoor	1399769406.563
rp14-session-2862	rp14	#neoSprechstunde – Intimer Austausch mit Thilo	https://14.re-publica.de/session/neosprechstunde-intimer-austausch-thilo	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	MIZ	media	action	beginner	de	Thilo Mischke	1399769406.563
rp14-session-2863	rp14	#neoSprechstunde – TRINKEN GEGEN... mit der Knothe	https://14.re-publica.de/session/neosprechstunde-trinken-gegen-knothe	Thu May 08 2014 13:45:00 GMT+0200 (CEST)	Thu May 08 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-08	MIZ	media	action	beginner	de	Johanna Maria Knothe	1399769406.563
rp14-session-2864	rp14	#neoSprechstunde – Mailbox von William	https://14.re-publica.de/session/neosprechstunde-mailbox-william	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-06	MIZ	media	action	beginner	de	William Cohn	1399769406.563
rp14-session-2869	rp14	Crowdsourcing done right: Basic rules for successful interaction with the crowd	https://14.re-publica.de/session/crowdsourcing-done-right-basic-rules-successful-interaction-crowd	Tue May 06 2014 11:00:00 GMT+0200 (CEST)	Tue May 06 2014 12:00:00 GMT+0200 (CEST)	3600	2014-05-06	newthinking	business-innovation	talk	intermediate	en	Andreas Wichmann	1399769406.563
rp14-session-2874	rp14	Die Sondersendung – Dienstag	https://14.re-publica.de/session/sondersendung-dienstag	Tue May 06 2014 18:00:00 GMT+0200 (CEST)	Tue May 06 2014 20:00:00 GMT+0200 (CEST)	7200	2014-05-06	stage T	republica	discussion	beginner	de	Tim Pritlove, Claudia Krell	1399769406.563
rp14-session-2875	rp14	Die Sondersendung – Mittwoch	https://14.re-publica.de/session/sondersendung-mittwoch	Wed May 07 2014 18:00:00 GMT+0200 (CEST)	Wed May 07 2014 20:00:00 GMT+0200 (CEST)	7200	2014-05-07	stage T	republica	talk	beginner	de	Claudia Krell, Ralf Stockmann	1399769406.563
rp14-session-2876	rp14	Die Sondersendung – Donnerstag	https://14.re-publica.de/session/sondersendung-donnerstag	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	Thu May 08 2014 18:00:00 GMT+0200 (CEST)	7200	2014-05-08	stage T	republica	talk	beginner	de	Ralf Stockmann, Tim Pritlove	1399769406.563
rp14-session-2878	rp14	netzpolitik.org: Treffen mit der Redaktion	https://14.re-publica.de/session/netzpolitikorg-treffen-redaktion	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	Tue May 06 2014 17:00:00 GMT+0200 (CEST)	3600	2014-05-06	newthinking	media	discussion	beginner	de	Markus Beckedahl, Anna Biselli, Andre Meister	1399769406.563
rp14-session-2889	rp14	Only a monster has Five Eyes	https://14.re-publica.de/session/only-monster-has-five-eyes	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage 6	politics-society	talk	intermediate	en	Eric King	1399769406.563
rp14-session-2890	rp14	Opening Global Innovation Lounge	https://14.re-publica.de/session/opening-global-innovation-lounge	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 12:45:00 GMT+0200 (CEST)	900	2014-05-06	GIG lounge	business-innovation	talk	beginner	en	Cornelia  Richter	1399769406.563
rp14-session-2892	rp14	Nairobi Dev School	https://14.re-publica.de/session/nairobi-dev-school	Tue May 06 2014 12:45:00 GMT+0200 (CEST)	Tue May 06 2014 13:00:00 GMT+0200 (CEST)	900	2014-05-06	GIG lounge	business-innovation	talk	beginner	en	Martha Chumo	1399769406.563
rp14-session-2906	rp14	Science fiction as a laboratory for big ideas	https://14.re-publica.de/session/science-fiction-laboratory-big-ideas	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-08	stage 4	culture	talk	beginner	en	Uri Aviv	1399769406.563
rp14-session-2909	rp14	Russia’s offensive on the Internet	https://14.re-publica.de/session/russias-offensive-internet	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage B	politics-society	talk	intermediate	en	Andrei Soldatov	1399769406.563
rp14-session-2912	rp14	Peer-to-Peer – Learning for a wi(l)der knowledge	https://14.re-publica.de/session/peer-peer-learning-wilder-knowledge-0	Thu May 08 2014 15:30:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	research-education	talk	beginner	en	Delia Browne	1399769406.563
rp14-session-2924	rp14	Make your own Game	https://14.re-publica.de/session/make-your-own-game	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-08	GIG makerspace	research-education	workshop	beginner	de	Peggy Sylopp	1399769406.563
rp14-session-2925	rp14	live 3d printing and info desk	https://14.re-publica.de/session/live-3d-printing-and-info-desk	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	Tue May 06 2014 17:45:00 GMT+0200 (CEST)	3600	2014-05-06	GIG makerspace	science-technology	workshop	intermediate	en	wischi , Samuel Carlisle, Henning Diesenberg, Jan Northoff, Peggy Sylopp	1399769406.563
rp14-session-2926	rp14	Cast your own silicone dildo!	https://14.re-publica.de/session/cast-your-own-silicone-dildo	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-06	GIG makerspace	science-technology	workshop	beginner	de	Henning Diesenberg	1399769406.563
rp14-session-2927	rp14	live 3d printing and info desk - part 2	https://14.re-publica.de/session/live-3d-printing-and-info-desk-part-2	Thu May 08 2014 16:45:00 GMT+0200 (CEST)	Thu May 08 2014 17:45:00 GMT+0200 (CEST)	3600	2014-05-08	GIG makerspace	science-technology	action	beginner	en	wischi , Samuel Carlisle, Henning Diesenberg, Jan Northoff, Peggy Sylopp	1399769406.563
rp14-session-2928	rp14	Make your own Portable Laser Cutter - re:peat	https://14.re-publica.de/session/make-your-own-portable-laser-cutter-repeat	Thu May 08 2014 13:45:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	8100	2014-05-08	GIG makerspace	business-innovation	workshop	beginner	en	Moushira Elamrawy	1399769406.563
rp14-session-2929	rp14	D.I.Y Arduino Board  - re:peat	https://14.re-publica.de/session/diy-arduino-board-repeat	Thu May 08 2014 16:15:00 GMT+0200 (CEST)	Thu May 08 2014 18:30:00 GMT+0200 (CEST)	8100	2014-05-08	GIG makerspace	business-innovation	workshop	beginner	en	Victor Nyang'a	1399769406.563
rp14-session-2954	rp14	One Spark - the world's crowdfunding festival 	https://14.re-publica.de/session/one-spark-worlds-crowdfunding-festival	Thu May 08 2014 11:00:00 GMT+0200 (CEST)	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	14400	2014-05-08	newthinking	business-innovation	action	beginner	en	Peter Rummell, Joe Sampson, Travis Todd	1399769406.563
rp14-session-2958	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-0	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:15:00 GMT+0200 (CEST)	900	2014-05-08	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2959	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-1	Thu May 08 2014 14:45:00 GMT+0200 (CEST)	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	900	2014-05-08	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2960	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-2	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	900	2014-05-06	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2961	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-3	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	Thu May 08 2014 12:30:00 GMT+0200 (CEST)	900	2014-05-08	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2962	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-4	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	900	2014-05-07	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2963	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-5	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	900	2014-05-07	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2964	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-6	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	900	2014-05-07	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2965	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-7	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	900	2014-05-07	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2966	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-8	Tue May 06 2014 18:15:00 GMT+0200 (CEST)	Tue May 06 2014 18:30:00 GMT+0200 (CEST)	900	2014-05-06	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2967	rp14	ALEX PitchCube+	https://14.re-publica.de/session/alex-pitchcube-9	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	900	2014-05-06	MIZ	media	talk	beginner	de	Mihaela Gladovic, Michael Praetorius	1399769406.563
rp14-session-2982	rp14	The Architecture of Invisible Censorship: How Digital and Meatspace Censorship Differ	https://14.re-publica.de/session/architecture-invisible-censorship-how-digital-and-meatspace-censorship-differ	Thu May 08 2014 16:15:00 GMT+0200 (CEST)	Thu May 08 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	politics-society	talk	intermediate	en	Pranesh Prakash	1399769406.563
rp14-session-307	rp14	Wenn der Kühlschrank twittert: Das Zusammenspiel von Haushaltsgeräten in unserer vernetzten Welt	https://14.re-publica.de/session/wenn-kuehlschrank-twittert-zusammenspiel-haushaltsgeraeten-unserer-vernetzten-welt	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage 5	science-technology	talk	intermediate	de	Martin Vesper	1399769406.563
rp14-session-314	rp14	Der Online-Elternclan: Zur gesellschaftlichen Bedeutung von Elternblogs	https://14.re-publica.de/session/online-elternclan-zur-gesellschaftlichen-bedeutung-elternblogs	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage 4	politics-society	talk	beginner	de	Susanne  Mierau	1399769406.563
rp14-session-321	rp14	Diamonds are a quantum computer’s best friend	https://14.re-publica.de/session/diamonds-are-quantum-computers-best-friend	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-07	stage 6	science-technology	talk	beginner	en	Nicolas Wöhrl	1399769406.563
rp14-session-333	rp14	Betriebssystem Buch	https://14.re-publica.de/session/betriebssystem-buch	Thu May 08 2014 16:15:00 GMT+0200 (CEST)	Thu May 08 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-08	stage 4	culture	talk	intermediate	de	Dorothee  Werner, Sascha Lobo	1399769406.563
rp14-session-334	rp14	Zeit für Sabotage!	https://14.re-publica.de/session/zeit-fuer-sabotage	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage E	politics-society	discussion	intermediate	de	Ruben Neugebauer, Jean Peters	1399769406.563
rp14-session-337	rp14	Health 2020 - How Science Fiction turns into Reality	https://14.re-publica.de/session/health-2020-how-science-fiction-turns-reality	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage D	science-technology	talk	beginner	en	Shari Langemak	1399769406.563
